TCP,Derived Date,Deidre Date,Deidre Date Note
A94134,1647,,
A94135,1646,,
A94137,1646,,
A94138,1645,,
A94139,1643,,
A94140,1658,,
A94141,1647,,
A94142,1653,,
A94143,1653,,
A94145,1645,,
A94147,1684,,
A94148,1659,,
A94149,1647,,
A94151,1660,,
A94152,1643,,
A94155,1654,,
A94156,1662,,
A94157,1661,,
A94158,1657,,
A94159,1649,,
A94160,1653,,
A94161,1664,,
A94163,1663,,
A94165,1649,,
A94166,1653,,
A94167,1650,,
A94168,1651,,
A94169,1654,,
A94171,1654,,
A94173,1660,,
A94178,1643,,
A94183,1641,,
A94187,1647,,
A94190,1661,,
A94191,1643,,
A94192,1668,,
A94193,1651,,
A94194,1658,,
A94196,1683,,
A94198,1642,,
A94201,1689,,
A94202,1696,,
A94203,1652,,
A94204,1652,,
A94206,1696,,
A94207,1645,,
A94208,1700,,
A94209,1643,,
A94210,1643,,
A94211,1643,,
A94213,1643,,
A94218,1655,,
A94219,1652,,
A94220,1651,,
A94222,1660,,
A94223,1695,,
A94224,1691,,
A94226,1642,,
A94227,1641,,
A94228,1641,,
A94230,1698,,
A94232,1697,,
A94233,1682,,
A94234,1642,,
A94235,1660,,
A94236,1674,,
A94239,1652,,
A94242,1653,,
A94245,1681,,
A94246,1645,,
A94248,1690,,
A94249,1689,,
A94252,1661,,
A94253,1659,,
A94255,1659,,
A94256,1683,,
A94257,1687,,
A94259,1643,,
A94261,1653,,
A94264,1642,,
A94265,1656,,
A94266,1657,,
A94268,1696,,
A94270,1650,,
A94271,1661,,
A94272,1650,,
A94277,1647,,
A94279,1660,,
A94280,1698,,
A94284,1647,,
A94286,1649,,
A94287,1645,,
A94291,1659,,
A94292,1651,,
A94294,1649,,
A94295,1660,,
A94296,1642,,
A94297,1641,,
A94299,1670,,
A94300,1656,,
A94301,1650,,
A94303,1644,,
A94306,1649,,
A94307,1678,,
A94310,1655,,
A94314,1650,,
A94317,1645,,
A94318,1643,,
A94320,1643,,
A94327,1644,,
A94328,1648,,
A94334,1644,,
A94335,1642,,
A94336,1643,,
A94338,1645,,
A94341,1651,,
A94342,1661,,
A94343,1649,,
A94344,1660,,
A94345,1649,,
A94349,1646,,
A94350,1654,,
A94351,1655,,
A94352,1642,,
A94353,1658,,
A94356,1654,,
A94360,1693,,
A94367,1642,,
A94369,1642,,
A94372,1642,,
A94374,1641,,
A94375,1642,,
A94376,1644,,
A94378,1645,,
A94379,1643,,
A94380,1646,,
A94381,1654,,
A94382,1657,,
A94389,1646,,
A94390,1661,,
A94392,1653,,
A94393,1653,,
A94394,1649,,
A94395,1649,,
A94396,1699,,
A94400,1654,,
A94403,1660,,
A94404,1660,,
A94405,1653,,
A94407,1659,,
A94408,1659,,
A94409,1648,,
A94410,1659,,
A94411,1653,,
A94412,1653,,
A94414,1653,,
A94415,1653,,
A94416,1660,,
A94418,1660,,
A94419,1660,,
A94420,1660,,
A94421,1659,,
A94422,1648,,
A94423,1661,,
A94425,1655,,
A94427,1657,,
A94428,1654,,
A94429,1654,,
A94431,1660,,
A94433,1642,,
A94435,1644,,
A94436,1660,,
A94438,1697,,
A94439,1649,,
A94441,1641,,
A94443,1654,,
A94444,1657,,
A94445,1654,,
A94446,1654,,
A94447,1654,,
A94448,1656,,
A94449,1642,,
A94450,1660,,
A94451,1660,,
A94452,1642,,
A94454,1648,,
A94455,1643,,
A94456,1644,,
A94457,1641,,
A94458,1647,,
A94459,1641,,
A94460,1643,,
A94461,1642,,
A94462,1642,,
A94463,1642,,
A94464,1649,,
A94466,1650,,
A94468,1648,,
A94470,1650,,
A94471,1648,,
A94472,1644,,
A94473,1682,,
A94474,1642,,
A94475,1642,,
A94477,1642,,
A94478,1642,,
A94479,1642,,
A94481,1646,,
A94482,1647,,
A94484,1646,,
A94489,1642,,
A94490,1642,,
A94491,1660,,
A94492,1642,,
A94493,1642,,
A94494,1642,,
A94495,1642,,
A94496,1642,,
A94497,1641,,
A94498,1643,,
A94499,1642,,
A94500,1643,,
A94501,1654,,
A94502,1649,,
A94503,1658,,
A94505,1655,,
A94506,1661,,
A94507,1642,,
A94510,1660,,
A94511,1642,,
A94513,1660,,
A94515,1660,,
A94516,1660,,
A94517,1683,,
A94518,1660,,
A94519,1660,,
A94520,1642,,
A94522,1642,,
A94526,1642,,
A94527,1642,,
A94528,1642,,
A94530,1651,,
A94531,1652,,
A94532,1655,,
A94534,1653,,
A94538,1642,,
A94539,1642,,
A94540,1642,,
A94541,1642,,
A94542,1655,,
A94543,1652,,
A94544,1652,,
A94546,1642,,
A94547,1642,,
A94548,1643,,
A94549,1642,,
A94550,1642,,
A94551,1651,,
A94552,1660,,
A94554,1642,,
A94555,1642,,
A94556,1648,,
A94557,1682,,
A94558,1643,,
A94559,1653,,
A94560,1654,,
A94561,1642,,
A94562,1642,,
A94563,1642,,
A94568,1660,,
A94569,1650,,
A94570,1659,,
A94571,1653,,
A94572,1654,,
A94573,1658,,
A94574,1657,,
A94575,1653,,
A94576,1651,,
A94578,1650,,
A94580,1653,,
A94582,1653,,
A94583,1654,,
A94584,1659,,
A94587,1690,,
A94589,1660,,
A94590,1642,,
A94591,1648,,
A94592,1648,,
A94593,1642,,
A94594,1659,,
A94595,1659,,
A94596,1659,,
A94599,1646,,
A94601,1648,,
A94602,1650,,
A94603,1648,,
A94604,1648,,
A94605,1660,,
A94606,1653,,
A94608,1660,,
A94609,1642,,
A94610,1660,,
A94611,1646,,
A94612,1643,,
A94613,1641,,
A94614,1642,,
A94615,1642,,
A94617,1642,,
A94618,1642,,
A94619,1641,,
A94621,1644,,
A94622,1659,,
A94624,1659,,
A94625,1643,,
A94626,1642,,
A94627,1659,,
A94628,1647,,
A94629,1660,,
A94630,1660,,
A94631,1648,,
A94632,1648,,
A94633,1646,,
A94634,1647,,
A94636,1642,,
A94637,1644,,
A94638,1642,,
A94639,1646,,
A94640,1642,,
A94641,1646,,
A94643,1696,,
A94645,1642,,
A94646,1642,,
A94647,1645,,
A94650,1648,,
A94651,1648,,
A94652,1642,,
A94653,1642,,
A94654,1647,,
A94655,1642,,
A94656,1642,,
A94657,1642,,
A94658,1643,,
A94659,1648,,
A94660,1648,,
A94661,1642,,
A94662,1647,,
A94663,1648,,
A94664,1642,,
A94665,1646,,
A94666,1642,,
A94669,1647,,
A94670,1642,,
A94671,1642,,
A94672,1654,,
A94673,1660,,
A94674,1657,,
A94675,1642,,
A94676,1659,,
A94677,1649,,
A94678,1659,,
A94679,1659,,
A94680,1648,,
A94681,1646,,
A94682,1660,,
A94683,1660,,
A94684,1660,,
A94685,1645,,
A94687,1660,,
A94688,1659,,
A94690,1649,,
A94691,1647,,
A94692,1660,,
A94693,1649,,
A94694,1659,,
A94695,1653,,
A94696,1650,,
A94697,1650,,
A94698,1650,,
A94700,1649,,
A94701,1650,,
A94702,1654,,
A94703,1649,,
A94704,1650,,
A94705,1659,,
A94706,1660,,
A94707,1652,,
A94708,1651,,
A94709,1652,,
A94710,1652,,
A94711,1648,,
A94712,1652,,
A94713,1654,,
A94714,1695,,
A94717,1655,,
A94718,1656,,
A94719,1656,,
A94720,1661,,
A94723,1643,,
A94724,1642,,
A94727,1643,,
A94728,1645,,
A94730,1650,,
A94732,1648,,
A94733,1646,,
A94735,1643,,
A94736,1643,,
A94737,1660,,
A94739,1659,,
A94740,1661,,
A94741,1645,,
A94745,1656,,
A94746,1689,,
A94747,1657,,
A94748,1696,,
A94749,1684,,
A94750,1653,,
A94751,1643,,
A94752,1646,,
A94753,1656,,
A94755,1643,,
A94756,1647,,
A94757,1644,,
A94758,1644,,
A94759,1646,,
A94760,1680,,
A94761,1653,,
A94762,1649,,
A94764,1643,,
A94765,1692,,
A94766,1660,,
A94767,1660,,
A94768,1655,,
A94769,1660,,
A94770,1693,,
A94771,1659,,
A94772,1654,,
A94773,1646,,
A94774,1690,,
A94777,1642,,
A94779,1694,,
A94781,1647,,
A94782,1699,,
A94783,1656,,
A94784,1665,,
A94788,1646,,
A94792,1689,,
A94793,1654,,
A94794,1654,,
A94795,1654,,
A94796,1646,,
A94797,1649,,
A94801,1641,,
A94802,1659,,
A94803,1659,,
A94804,1659,,
A94805,1645,,
A94808,1646,,
A94811,1641,,
A94814,1647,,
A94815,1661,,
A94817,1643,,
A94821,1689,,
A94822,1642,,
A94824,1643,,
A94825,1660,,
A94826,1642,,
A94828,1642,,
A94830,1658,,
A94831,1660,,
A94833,1649,,
A94841,1681,,
A94842,1651,,
A94843,1693,,
A94845,1648,,
A94846,1653,,
A94848,1648,,
A94849,1654,,
A94853,1688,,
A94854,1679,,
A94855,1660,,
A94859,1660,,
A94861,1680,,
A94862,1641,,
A94866,1661,,
A94867,1642,,
A94870,1678,,
A94871,1648,,
A94872,1641,,
A94873,1648,,
A94877,1695,,
A94878,1696,,
A94880,1692,,
A94883,1685,,
A94884,1682,,
A94885,1683,,
A94886,1692,,
A94887,1693,,
A94889,1692,,
A94893,1694,,
A94897,1647,,
A94898,1642,,
A94903,1652,,
A94905,1642,,
A94908,1642,,
A94913,1643,,
A94915,1683,,
A94918,1641,,
A94919,1645,,
A94921,1698,,
A94922,1682,,
A94923,1643,,
A94926,1648,,
A94929,1642,,
A94930,1642,,
A94934,1659,,
A94935,1643,,
A94937,1641,,
A94940,1674,,
A94942,1653,,
A94945,1642,,
A94946,1646,,
A94947,1648,,
A94948,1679,,
A94960,1660,,
A94966,1642,,
A94967,1650,,
A94970,1642,,
A94972,1649,,
A94978,1654,,
A94980,1645,,
A94981,1645,,
A94982,1648,,
A94983,1642,,
A94985,1643,,
A94987,1659,,
A94989,1641,,
A94991,1643,,
A94993,1660,,
A94996,1642,,
A94997,1646,,
A94998,1693,,
A94999,1641,,
A95001,1643,,
A95004,1642,,
A95005,1659,,
A95007,1646,,
A95008,1648,,
A95010,1642,,
A95011,1691,,
A95012,1648,,
A95014,1646,,
A95018,1693,,
A95020,1660,,
A95021,1661,,
A95022,1642,,
A95025,1642,,
A95026,1642,,
A95027,1682,,
A95028,1642,,
A95029,1642,,
A95030,1642,,
A95033,1655,,
A95036,1641,,
A95039,1655,,
A95047,1642,,
A95048,1642,,
A95057,1647,,
A95058,1644,,
A95059,1649,,
A95060,1642,,
A95061,1693,,
A95062,1689,,
A95064,1646,,
A95065,1655,,
A95066,1689,,
A95069,1670,,
A95070,1659,,
A95073,1651,,
A95074,1650,,
A95077,1644,,
A95078,1642,,
A95079,1649,,
A95083,1677,,
A95084,1675,,
A95087,1680,,
A95089,1683,,
A95090,1685,,
A95091,1645,,
A95092,1681,,
A95093,1683,,
A95098,1657,,
A95099,1676,,
A95101,1649,,
A95106,1675,,
A95107,1679,,
A95108,1680,,
A95109,1681,,
A95110,1681,,
A95111,1681,,
A95112,1682,,
A95113,1682,,
A95114,1683,,
A95115,1680,,
A95116,1685,,
A95119,1642,,
A95120,1642,,
A95122,1642,,
A95124,1683,,
A95127,1642,,
A95128,1680,,
A95129,1655,,
A95131,1656,,
A95133,1647,,
A95135,1672,,
A95136,1688,,
A95141,1648,,
A95148,1649,,
A95150,1643,,
A95151,1643,,
A95154,1688,,
A95165,1646,,
A95168,1642,,
A95171,1642,,
A95173,1642,,
A95175,1647,,
A95177,1652,,
A95180,1643,,
A95181,1655,,
A95186,1642,,
A95190,1645,,
A95194,1682,,
A95197,1650,,
A95199,1685,,
A95200,1642,,
A95201,1642,,
A95204,1680,,
A95207,1648,,
A95213,1687,,
A95217,1686,,
A95219,1653,,
A95221,1642,,
A95222,1643,,
A95227,1643,,
A95230,1642,,
A95232,1642,,
A95237,1656,,
A95242,1658,,
A95248,1642,,
A95249,1642,,
A95250,1660,,
A95253,1644,,
A95254,1643,,
A95255,1650,,
A95257,1645,,
A95260,1644,,
A95261,1643,,
A95262,1643,,
A95264,1648,,
A95265,1645,,
A95266,1645,,
A95269,1650,,
A95270,1659,,
A95273,1643,,
A95279,1645,,
A95284,1649,,
A95286,1651,,
A95292,1644,,
A95295,1643,,
A95297,1666,,
A95299,1688,,
A95301,1647,,
A95302,1648,,
A95303,1649,,
A95304,1650,,
A95305,1653,,
A95306,1644,,
A95307,1645,,
A95308,1655,,
A95309,1642,,
A95310,1649,,
A95311,1653,,
A95312,1644,,
A95313,1699,,
A95314,1677,,
A95316,1655,,
A95318,1678,,
A95319,1649,,
A95323,1647,,
A95324,1697,,
A95325,1650,,
A95327,1642,,
A95330,1642,,
A95331,1652,,
A95332,1642,,
A95335,1659,,
A95336,1665,,
A95338,1650,,
A95340,1646,,
A95341,1642,,
A95343,1642,,
A95346,1677,,
A95347,1647,,
A95348,1662,,
A95349,1643,,
A95352,1654,,
A95353,1654,,
A95357,1696,,
A95359,1680,,
A95360,1648,,
A95364,1653,,
A95367,1655,,
A95368,1686,,
A95370,1684,,
A95371,1654,,
A95372,1645,,
A95382,1643,,
A95383,1696,,
A95386,1648,,
A95388,1646,,
A95391,1698,,
A95392,1651,,
A95393,1698,,
A95394,1654,,
A95396,1653,,
A95398,1659,,
A95399,1659,,
A95401,1653,,
A95404,1655,,
A95411,1646,,
A95413,1652,,
A95414,1656,,
A95416,1660,,
A95417,1657,,
A95418,1647,,
A95420,1648,,
A95422,1653,,
A95425,1649,,
A95426,1649,,
A95428,1644,,
A95433,1648,,
A95437,1647,,
A95441,1645,,
A95445,1642,,
A95446,1645,,
A95448,1665,,
A95449,1647,,
A95451,1662,,
A95452,1647,,
A95453,1647,,
A95456,1646,,
A95457,1647,,
A95463,1642,,
A95465,1642,,
A95468,1648,,
A95469,1648,,
A95471,1647,,
A95472,1648,,
A95474,1648,,
A95478,1647,,
A95479,1648,,
A95481,1647,,
A95483,1642,,
A95484,1652,,
A95485,1663,,
A95488,1643,,
A95489,1646,,
A95491,1678,,
A95492,1648,,
A95493,1649,,
A95494,1691,,
A95495,1653,,
A95498,1680,,
A95499,1646,,
A95505,1658,,
A95506,1649,,
A95508,1698,,
A95509,1644,,
A95510,1649,,
A95512,1646,,
A95514,1652,,
A95515,1655,,
A95518,1651,,
A95520,1642,,
A95522,1645,,
A95524,1648,,
A95527,1645,,
A95528,1654,,
A95529,1652,,
A95533,1645,,
A95534,1642,,
A95536,1699,,
A95538,1642,,
A95539,1654,,
A95540,1648,,
A95541,1652,,
A95543,1645,,
A95549,1652,,
A95550,1648,,
A95551,1647,,
A95552,1641,,
A95553,1641,,
A95554,1641,,
A95557,1644,,
A95558,1642,,
A95560,1681,,
A95561,1653,,
A95562,1641,,
A95563,1644,,
A95565,1650,,
A95566,1651,,
A95572,1651,,
A95576,1645,,
A95577,1647,,
A95578,1641,,
A95579,1642,,
A95583,1653,,
A95584,1643,,
A95587,1642,,
A95588,1670,,
A95590,1647,,
A95593,1675,,
A95594,1660,,
A95596,1652,,
A95597,1646,,
A95600,1650,,
A95601,1654,,
A95602,1663,,
A95603,1649,,
A95604,1679,,
A95605,1657,,
A95606,1660,,
A95607,1649,,
A95608,1646,,
A95609,1655,,
A95610,1658,,
A95611,1650,,
A95612,1660,,
A95613,1642,,
A95614,1646,,
A95615,1646,,
A95616,1658,,
A95617,1642,,
A95618,1656,,
A95621,1687,,
A95625,1687,,
A95626,1657,,
A95627,1679,,
A95628,1700,,
A95629,1695,,
A95630,1655,,
A95631,1690,,
A95633,1690,,
A95634,1690,,
A95638,1652,,
A95640,1652,,
A95642,1699,,
A95646,1675,,
A95647,1664,,
A95648,1674,,
A95657,1646,,
A95658,1655,,
A95662,1644,,
A95668,1700,,
A95669,1675,,
A95671,1694,,
A95672,1685,,
A95673,1648,,
A95674,1682,,
A95675,1648,,
A95676,1648,,
A95679,1649,,
A95680,1683,,
A95681,1655,,
A95682,1649,,
A95683,1642,,
A95684,1649,,
A95686,1642,,
A95687,1689,,
A95689,1683,,
A95690,1666,,
A95692,1648,,
A95693,1653,,
A95695,1644,,
A95697,1647,,
A95699,1689,,
A95700,1660,,
A95701,1660,,
A95703,1645,,
A95704,1647,,
A95705,1647,,
A95706,1643,,
A95710,1683,,
A95713,1683,,
A95714,1683,,
A95715,1683,,
A95716,1646,,
A95719,1684,,
A95720,1680,,
A95721,1661,,
A95722,1655,,
A95723,1659,,
A95727,1681,,
A95730,1675,,
A95731,1643,,
A95733,1641,,
A95734,1680,,
A95735,1642,,
A95738,1678,,
A95740,1647,,
A95741,1653,,
A95744,1699,,
A95746,1643,,
A95747,1642,,
A95748,1642,,
A95749,1652,,
A95750,1643,,
A95751,1645,,
A95755,1648,,
A95762,1659,,
A95763,1646,,
A95766,1682,,
A95776,1656,,
A95777,1644,,
A95778,1641,,
A95780,1699,,
A95782,1646,,
A95784,1648,,
A95786,1648,,
A95789,1660,,
A95803,1642,,
A95806,1642,,
A95810,1697,,
A95812,1683,,
A95813,1665,,
A95814,1653,,
A95816,1653,,
A95817,1678,,
A95819,1658,,
A95820,1654,,
A95822,1645,,
A95823,1644,,
A95824,1653,,
A95825,1648,,
A95827,1646,,
A95828,1642,,
A95829,1652,,
A95830,1653,,
A95831,1651,,
A95834,1652,,
A95838,1688,,
A95839,1696,,
A95840,1695,,
A95841,1650,,
A95842,1650,,
A95843,1647,,
A95845,1693,,
A95846,1641,,
A95851,1656,,
A95855,1655,,
A95857,1647,,
A95858,1642,,
A95859,1648,,
A95860,1654,,
A95861,1656,,
A95862,1679,,
A95863,1648,,
A95864,1643,,
A95866,1646,,
A95867,1647,,
A95869,1659,,
A95870,1642,,
A95872,1699,,
A95877,1652,,
A95878,1644,,
A95879,1643,,
A95881,1647,,
A95883,1660,,
A95888,1645,,
A95889,1647,,
A95890,1643,,
A95892,1646,,
A95894,1645,,
A95895,1645,,
A95896,1645,,
A95897,1646,,
A95898,1646,,
A95899,1649,,
A95900,1646,,
A95901,1645,,
A95902,1651,,
A95903,1648,,
A95904,1697,,
A95905,1697,,
A95910,1642,,
A95912,1695,,
A95918,1684,,
A95920,1650,,
A95921,1680,,
A95922,1654,,
A95923,1654,,
A95924,1654,,
A95925,1641,,
A95926,1674,,
A95930,1671,,
A95931,1668,,
A95933,1642,,
A95936,1653,,
A95937,1644,,
A95939,1646,,
A95940,1643,,
A95943,1682,,
A95944,1650,,
A95946,1695,,
A95949,1647,,
A95951,1647,,
A95952,1643,,
A95953,1647,,
A95961,1648,,
A95962,1648,,
A95963,1647,,
A95964,1642,,
A95966,1655,,
A95971,1660,,
A95973,1644,,
A95977,1656,,
A95981,1646,,
A95982,1656,,
A95984,1651,,
A95986,1653,,
A95988,1653,,
A95991,1653,,
A95992,1650,,
A95994,1648,,
A95995,1660,,
A95997,1653,,
A96003,1649,,
A96004,1692,,
A96005,1694,,
A96007,1660,,
A96009,1648,,
A96010,1678,,
A96014,1657,,
A96015,1671,,
A96016,1687,,
A96019,1660,,
A96020,1654,,
A96022,1663,,
A96024,1646,,
A96025,1649,,
A96027,1646,,
A96028,1653,,
A96030,1642,,
A96033,1696,,
A96034,1668,,
A96036,1641,,
A96038,1651,,
A96039,1652,,
A96040,1660,,
A96041,1653,,
A96042,1652,,
A96043,1652,,
A96046,1648,,
A96047,1643,,
A96048,1643,,
A96049,1642,,
A96050,1644,,
A96051,1648,,
A96052,1642,,
A96053,1648,,
A96054,1648,,
A96055,1648,,
A96057,1648,,
A96061,1663,,
A96062,1700,,
A96065,1650,,
A96067,1646,,
A96069,1659,,
A96070,1660,,
A96071,1653,,
A96073,1655,,
A96074,1650,,
A96075,1653,,
A96076,1700,,
A96077,1669,,
A96078,1657,,
A96079,1660,,
A96081,1642,,
A96082,1660,,
A96086,1644,,
A96087,1648,,
A96090,1642,,
A96093,1660,,
A96094,1659,,
A96097,1690,,
A96098,1656,,
A96102,1660,,
A96103,1659,,
A96104,1661,,
A96106,1658,,
A96108,1643,,
A96109,1657,,
A96110,1657,,
A96113,1657,,
A96114,1660,,
A96119,1649,,
A96120,1687,,
A96121,1695,,
A96125,1652,,
A96129,1660,,
A96130,1660,,
A96131,1642,,
A96132,1687,,
A96134,1651,,
A96136,1682,,
A96138,1643,,
A96139,1659,,
A96140,1646,,
A96143,1654,,
A96144,1653,,
A96148,1661,,
A96149,1647,,
A96151,1643,,
A96154,1660,,
A96156,1644,,
A96158,1690,,
A96163,1649,,
A96165,1691,,
A96167,1644,,
A96168,1645,,
A96172,1657,,
A96173,1652,,
A96177,1647,,
A96180,1645,,
A96181,1654,,
A96182,1675,,
A96183,1684,,
A96184,1647,,
A96185,1643,,
A96188,1649,,
A96189,1660,,
A96190,1642,,
A96192,1642,,
A96194,1641,,
A96195,1643,,
A96196,1646,,
A96198,1647,,
A96199,1642,,
A96200,1642,,
A96201,1684,,
A96202,1643,,
A96204,1647,,
A96206,1648,,
A96209,1658,,
A96210,1654,,
A96212,1644,,
A96214,1657,,
A96215,1680,,
A96216,1670,,
A96217,1690,,
A96218,1677,,
A96219,1645,,
A96223,1646,,
A96224,1643,,
A96225,1659,,
A96226,1646,,
A96239,1644,,
A96240,1644,,
A96245,1647,,
A96248,1645,,
A96251,1647,,
A96252,1695,,
A96258,1656,,
A96259,1691,,
A96262,1695,,
A96264,1697,,
A96265,1652,,
A96266,1683,,
A96267,1649,,
A96268,1647,,
A96269,1647,,
A96270,1647,,
A96271,1688,,
A96272,1698,,
A96277,1646,,
A96278,1645,,
A96279,1647,,
A96280,1649,,
A96281,1644,,
A96283,1646,,
A96286,1648,,
A96287,1642,,
A96289,1642,,
A96290,1642,,
A96291,1649,,
A96293,1697,,
A96294,1696,,
A96295,1658,,
A96296,1647,,
A96297,1647,,
A96298,1676,,
A96300,1645,,
A96302,1655,,
A96303,1643,,
A96304,1675,,
A96305,1646,,
A96306,1670,,
A96307,1681,,
A96308,1699,,
A96309,1642,,
A96310,1642,,
A96311,1645,,
A96312,1642,,
A96313,1642,,
A96314,1682,,
A96316,1645,,
A96320,1645,,
A96321,1684,,
A96323,1643,,
A96324,1693,,
A96326,1690,,
A96328,1645,,
A96329,1646,,
A96332,1688,,
A96334,1696,,
A96335,1689,,
A96336,1662,,
A96337,1662,,
A96339,1663,,
A96341,1662,,
A96342,1649,,
A96343,1647,,
A96344,1652,,
A96346,1694,,
A96348,1641,,
A96350,1643,,
A96352,1648,,
A96354,1688,,
A96355,1651,,
A96357,1646,,
A96358,1700,,
A96360,1649,,
A96361,1653,,
A96362,1659,,
A96369,1656,,
A96371,1655,,
A96372,1658,,
A96374,1652,,
A96379,1651,,
A96380,1660,,
A96381,1659,,
A96382,1670,,
A96383,1692,,
A96384,1660,,
A96385,1655,,
A96386,1692,,
A96387,1693,,
A96388,1693,,
A96391,1642,,
A96392,1691,,
A96393,1698,,
A96394,1700,,
A96395,1656,,
A96396,1656,,
A96398,1660,,
A96399,1679,,
A96400,1693,,
A96401,1659,,
A96402,1660,,
A96404,1699,,
A96405,1692,,
A96406,1659,,
A96408,1660,,
A96410,1659,,
A96413,1659,,
A96414,1641,,
A96415,1651,,
A96416,1684,,
A96417,1642,,
A96419,1655,,
A96422,1652,,
A96425,1651,,
A96426,1651,,
A96430,1653,,
A96432,1688,,
A96433,1662,,
A96434,1659,,
A96435,1666,,
A96438,1654,,
A96439,1697,,
A96441,1648,,
A96442,1647,,
A96443,1644,,
A96450,1660,,
A96454,1655,,
A96456,1660,,
A96457,1650,,
A96459,1641,,
A96460,1643,,
A96461,1642,,
A96462,1661,,
A96467,1656,,
A96468,1700,,
A96469,1641,,
A96470,1647,,
A96471,1647,,
A96475,1648,,
A96476,1642,,
A96477,1641,,
A96478,1646,,
A96479,1665,,
A96483,1660,,
A96485,1666,,
A96486,1667,,
A96487,1672,,
A96490,1669,,
A96491,1641,,
A96494,1644,,
A96497,1648,,
A96498,1641,,
A96499,1642,,
A96500,1645,,
A96501,1647,,
A96502,1647,,
A96504,1689,,
A96507,1648,,
A96508,1652,,
A96510,1693,,
A96516,1646,,
A96517,1659,,
A96519,1644,,
A96520,1646,,
A96522,1641,,
A96523,1660,,
A96524,1681,,
A96525,1646,,
A96526,1648,,
A96527,1648,,
A96528,1648,,
A96530,1651,,
A96532,1693,,
A96533,1655,,
A96536,1660,,
A96538,1659,,
A96539,1697,,
A96540,1688,,
A96543,1689,,
A96545,1689,,
A96548,1695,,
A96549,1696,,
A96550,1700,,
A96552,1689,,
A96553,1691,,
A96554,1693,,
A96555,1694,,
A96557,1700,,
A96558,1689,,
A96560,1696,,
A96561,1696,,
A96562,1700,,
A96563,1700,,
A96564,1696,,
A96565,1696,,
A96566,1700,,
A96567,1695,,
A96569,1697,,
A96571,1688,,
A96572,1689,,
A96574,1692,,
A96576,1700,,
A96579,1688,,
A96580,1694,,
A96581,1692,,
A96582,1690,,
A96583,1692,,
A96584,1689,,
A96585,1642,,
A96586,1642,,
A96590,1643,,
A96592,1644,,
A96594,1661,,
A96595,1643,,
A96596,1647,,
A96600,1643,,
A96601,1697,,
A96604,1651,,
A96605,1653,,
A96606,1643,,
A96607,1652,,
A96610,1652,,
A96611,1645,,
A96612,1652,,
A96614,1644,,
A96615,1644,,
A96616,1700,,
A96619,1642,,
A96620,1653,,
A96621,1647,,
A96622,1670,,
A96623,1655,,
A96624,1660,,
A96625,1659,,
A96626,1647,,
A96627,1655,,
A96628,1653,,
A96631,1643,,
A96634,1681,,
A96635,1652,,
A96636,1649,,
A96637,1648,,
A96638,1694,,
A96639,1642,,
A96641,1685,,
A96642,1662,,
A96643,1646,,
A96646,1680,,
A96647,1656,,
A96648,1658,,
A96650,1642,,
A96651,1646,,
A96652,1646,,
A96658,1688,,
A96661,1658,,
A96665,1649,,
A96669,1660,,
A96671,1687,,
A96673,1649,,
A96675,1642,,
A96678,1643,,
A96679,1642,,
A96681,1685,,
A96682,1660,,
A96684,1675,,
A96686,1647,,
A96687,1647,,
A96688,1650,,
A96689,1649,,
A96691,1650,,
A96693,1650,,
A96695,1649,,
A96697,1650,,
A96698,1648,,
A96699,1649,,
A96700,1660,,
A96701,1655,,
A96706,1659,,
A96707,1664,,
A96708,1657,,
A96709,1649,,
A96712,1656,,
A96713,1655,,
A96714,1644,,
A96717,1648,,
A96718,1648,,
A96719,1643,,
A96721,1650,,
A96725,1657,,
A96726,1660,,
A96727,1694,,
A96730,1652,,
A96732,1656,,
A96734,1654,,
A96735,1647,,
A96736,1652,,
A96737,1659,,
A96739,1647,,
A96740,1656,,
A96742,1649,,
A96743,1647,,
A96744,1659,,
A96745,1653,,
A96746,1662,,
A96747,1647,,
A96748,1659,,
A96749,1660,,
A96750,1645,,
A96751,1646,,
A96752,1644,,
A96759,1646,,
A96760,1659,,
A96762,1643,,
A96763,1648,,
A96764,1655,,
A96766,1643,,
A96767,1658,,
A96770,1648,,
A96774,1644,,
A96775,1657,,
A96778,1643,,
A96779,1655,,
A96782,1644,,
A96783,1654,,
A96784,1649,,
A96785,1645,,
A96786,1653,,
A96787,1646,,
A96791,1653,,
A96792,1652,,
A96794,1647,,
A96795,1643,,
A96796,1650,,
A96797,1660,,
A96798,1642,,
A96801,1646,,
A96804,1647,,
A96805,1650,,
A96807,1661,,
A96809,1649,,
A96812,1686,,
A96816,1674,,
A96819,1660,,
A96820,1659,,
A96821,1648,,
A96823,1661,,
A96824,1663,,
A96827,1649,,
A96829,1651,,
A96830,1659,,
A96831,1641,,
A96832,1660,,
A96833,1657,,
A96838,1643,,
A96840,1661,,
A96842,1659,,
A96844,1643,,
A96847,1675,,
A96850,1644,,
A96856,1649,,
A96857,1659,,
A96858,1656,,
A96859,1684,,
A96861,1650,,
A96863,1651,,
A96864,1655,,
A96865,1648,,
A96866,1652,,
A96867,1656,,
A96869,1646,,
A96870,1646,,
A96871,1643,,
A96875,1647,,
A96877,1658,,
A96878,1659,,
A96879,1695,,
A96881,1656,,
A96882,1647,,
A96883,1644,,
A96884,1643,,
A96885,1656,,
A96886,1642,,
A96887,1656,,
A96888,1644,,
A96891,1644,,
