TCP,text_name,component0,component1
A24969,A24969.headed.txt,1.151619291,-3.618292476
A24970,A24970.headed.txt,0.38070176,-4.487188881
A24980,A24980.headed.txt,1.019691648,-0.560652836
A24989,A24989.headed.txt,0.954336201,-0.53457525
A25001,A25001.headed.txt,3.863295337,1.213173215
A25004,A25004.headed.txt,-0.382902185,0.926894171
A25014,A25014.headed.txt,-0.783142292,-0.367296211
A25026,A25026.headed.txt,-1.459477863,-0.374326075
A25039,A25039.headed.txt,-1.401607542,-1.336439255
A25071,A25071.headed.txt,-0.376133355,2.086314012
A25076,A25076.headed.txt,0.182192041,0.132266165
A25086,A25086.headed.txt,2.004113544,-0.079034788
A25087,A25087.headed.txt,0.661921802,-0.736046866
A25092,A25092.headed.txt,0.123599307,-1.704886681
A25117,A25117.headed.txt,-0.783200977,1.019893844
A25118,A25118.headed.txt,2.633226471,-0.227257749
A25138,A25138.headed.txt,-1.46958339,-17.72131393
A25149,A25149.headed.txt,0.050400252,-7.56050847
A25164,A25164.headed.txt,-1.137521915,0.364164214
A25170,A25170.headed.txt,-2.481075271,-0.789558285
A25171,A25171.headed.txt,-0.085831388,1.473995934
A25179,A25179.headed.txt,-0.571167097,2.751803556
A25188,A25188.headed.txt,-1.991351939,0.017975038
A25192,A25192.headed.txt,0.355712578,0.287343845
A25193,A25193.headed.txt,-6.168763765,-2.141166554
A25194,A25194.headed.txt,-3.314338463,2.300644588
A25195,A25195.headed.txt,4.611898051,-18.16471714
A25196,A25196.headed.txt,1.448841007,0.980898795
A25197,A25197.headed.txt,-0.528659755,-0.255068764
A25198,A25198.headed.txt,-2.236942831,0.024205736
A25199,A25199.headed.txt,1.714120088,1.544373242
A25200,A25200.headed.txt,-0.158943617,1.368587333
A25201,A25201.headed.txt,2.170017687,0.995106246
A25202,A25202.headed.txt,1.908605204,0.984503186
A25203,A25203.headed.txt,2.907713162,0.377149795
A25204,A25204.headed.txt,0.81802524,1.348677743
A25205,A25205.headed.txt,0.893778171,1.422460945
A25206,A25206.headed.txt,2.223120261,-1.706891334
A25208,A25208.headed.txt,0.203833631,0.887197409
A25209,A25209.headed.txt,-0.452737765,1.085129469
A25210,A25210.headed.txt,-0.365965027,2.53084784
A25212,A25212.headed.txt,1.229776562,1.184423748
A25215,A25215.headed.txt,1.381767781,1.070499161
A25216,A25216.headed.txt,1.384109224,0.081833134
A25217,A25217.headed.txt,-0.432051266,1.852381356
A25219,A25219.headed.txt,-2.216096551,2.564247834
A25220,A25220.headed.txt,0.045279735,0.91827767
A25221,A25221.headed.txt,1.061892646,-1.036691986
A25223,A25223.headed.txt,-1.088117594,-2.663619096
A25225,A25225.headed.txt,2.793314256,0.351826423
A25226,A25226.headed.txt,3.083443809,0.798911777
A25228,A25228.headed.txt,3.40807381,0.730544958
A25230,A25230.headed.txt,5.717816367,-3.842917929
A25231,A25231.headed.txt,3.092694371,-2.033934813
A25235,A25235.headed.txt,-0.533824882,1.142577244
A25236,A25236.headed.txt,-4.211741007,0.694463545
A25241,A25241.headed.txt,0.179265442,0.858367146
A25247,A25247.headed.txt,0.500516577,1.139328761
A25248,A25248.headed.txt,-0.822833901,1.858146146
A25249,A25249.headed.txt,-1.143050037,-1.793249964
A25250,A25250.headed.txt,-2.432040819,1.140502396
A25255,A25255.headed.txt,1.638182589,-0.133985973
A25256,A25256.headed.txt,-3.891050506,0.416603278
A25257,A25257.headed.txt,-3.828610787,0.760345572
A25258,A25258.headed.txt,0.078191817,1.170170643
A25259,A25259.headed.txt,-3.550824915,0.735747204
A25261,A25261.headed.txt,-4.67214271,-0.35254262
A25262,A25262.headed.txt,-3.723999259,-0.087761291
A25263,A25263.headed.txt,-4.077211725,1.079590772
A25264,A25264.headed.txt,-3.107411347,-1.622112481
A25265,A25265.headed.txt,-3.251072717,1.2958038
A25268,A25268.headed.txt,-4.332853693,-0.416037428
A25269,A25269.headed.txt,-1.146352693,0.841061238
A25270,A25270.headed.txt,-4.444877689,0.159975047
A25271,A25271.headed.txt,-4.359306934,-0.34406878
A25272,A25272.headed.txt,-3.482566533,1.693383619
A25273,A25273.headed.txt,-3.314130138,1.61826628
A25274,A25274.headed.txt,-4.862409969,-0.484365289
A25275,A25275.headed.txt,7.719037224,0.234192824
A25277,A25277.headed.txt,-3.257865075,1.139539739
A25278,A25278.headed.txt,-2.669909068,-0.123150475
A25280,A25280.headed.txt,3.010450477,0.539383851
A25286,A25286.headed.txt,-0.972130902,-0.146199294
A25287,A25287.headed.txt,-3.951485567,-1.445658679
A25288,A25288.headed.txt,0.874318373,-3.70072034
A25291,A25291.headed.txt,3.486093062,-1.736701954
A25294,A25294.headed.txt,3.140916321,0.429966435
A25296,A25296.headed.txt,-0.049893526,4.811159617
A25297,A25297.headed.txt,0.964486278,2.264294355
A25298,A25298.headed.txt,0.798900763,2.080352455
A25299,A25299.headed.txt,1.24254762,1.409206677
A25300,A25300.headed.txt,-0.199331041,-4.418001223
A25301,A25301.headed.txt,5.31403874,-0.320671669
A25305,A25305.headed.txt,-1.554689953,0.939911306
A25306,A25306.headed.txt,-2.556588401,1.741728926
A25307,A25307.headed.txt,-1.971410713,-2.931451065
A25308,A25308.headed.txt,-5.71215906,3.921732463
A25310,A25310.headed.txt,-1.466840904,1.477080762
A25311,A25311.headed.txt,-2.861994169,3.085160877
A25313,A25313.headed.txt,1.220341091,1.231886166
A25314,A25314.headed.txt,-7.991047163,-3.540539852
A25315,A25315.headed.txt,1.057416888,1.049745519
A25316,A25316.headed.txt,0.641775299,0.734914307
A25318,A25318.headed.txt,-1.209301204,2.874472669
A25322,A25322.headed.txt,-4.766312177,0.785013765
A25323,A25323.headed.txt,-1.121946948,-4.472206744
A25324,A25324.headed.txt,0.707552628,0.622837397
A25326,A25326.headed.txt,-0.042574093,0.71919832
A25327,A25327.headed.txt,2.950448384,0.054122844
A25328,A25328.headed.txt,1.870031278,0.408211653
A25329,A25329.headed.txt,1.991265709,-0.395042302
A25330,A25330.headed.txt,2.111910935,0.757672404
A25331,A25331.headed.txt,-0.445098609,-0.232681024
A25335,A25335.headed.txt,1.431549355,-1.914973598
A25336,A25336.headed.txt,-0.819272075,-1.235924395
A25337,A25337.headed.txt,-0.650949291,-0.363542365
A25338,A25338.headed.txt,4.198598329,-3.187916309
A25339,A25339.headed.txt,3.583931441,-1.592796662
A25340,A25340.headed.txt,0.018003571,-2.738917529
A25341,A25341.headed.txt,-0.265628252,-1.73524974
A25343,A25343.headed.txt,2.879841772,-1.493108074
A25344,A25344.headed.txt,0.281521309,1.856177377
A25345,A25345.headed.txt,0.086227366,1.732730498
A25346,A25346.headed.txt,-0.231126115,-1.065266268
A25347,A25347.headed.txt,-1.083314992,-1.061180397
A25349,A25349.headed.txt,2.194911718,1.924773537
A25350,A25350.headed.txt,1.596958854,1.448626995
A25351,A25351.headed.txt,0.851517878,1.804208262
A25352,A25352.headed.txt,0.245872006,3.202476603
A25353,A25353.headed.txt,0.204113796,3.404640096
A25354,A25354.headed.txt,1.019450066,1.267205649
A25356,A25356.headed.txt,0.463294649,1.699701668
A25357,A25357.headed.txt,-0.324269592,0.994460439
A25358,A25358.headed.txt,1.239587208,-0.001456664
A25359,A25359.headed.txt,0.183729007,0.326802596
A25360,A25360.headed.txt,-2.38790421,0.654456434
A25361,A25361.headed.txt,-0.711193263,-1.280304556
A25362,A25362.headed.txt,-1.783020957,-1.712205475
A25363,A25363.headed.txt,-2.18455104,-3.015622862
A25364,A25364.headed.txt,-1.721932215,-12.21793158
A25366,A25366.headed.txt,-4.230902298,-6.234740306
A25367,A25367.headed.txt,-1.85415688,-6.089653883
A25368,A25368.headed.txt,-2.183809478,-2.934090341
A25369,A25369.headed.txt,-3.140024493,-9.162299559
A25370,A25370.headed.txt,-0.266389657,1.050901427
A25373,A25373.headed.txt,0.290654406,0.833420599
A25374,A25374.headed.txt,-0.130543041,1.764849283
A25375,A25375.headed.txt,-3.675815944,-1.507850588
A25376,A25376.headed.txt,-3.194217308,0.382478537
A25378,A25378.headed.txt,-0.689055874,2.153179326
A25379,A25379.headed.txt,0.15743823,0.747891879
A25380,A25380.headed.txt,-0.095747066,2.219418925
A25381,A25381.headed.txt,0.060178452,-7.060091797
A25382,A25382.headed.txt,-0.630278846,-0.315135976
A25383,A25383.headed.txt,-0.167409372,-0.366188435
A25385,A25385.headed.txt,-0.194292969,1.053475499
A25386,A25386.headed.txt,-0.872771629,0.658478252
A25388,A25388.headed.txt,0.570624271,0.504766026
A25390,A25390.headed.txt,0.26374703,1.456869022
A25391,A25391.headed.txt,0.626727041,0.108468727
A25395,A25395.headed.txt,0.720467663,0.489030296
A25400,A25400.headed.txt,1.083829453,1.384835048
A25401,A25401.headed.txt,1.870733585,0.054109397
A25404,A25404.headed.txt,1.084995847,-0.798567885
A25407,A25407.headed.txt,1.650585625,-1.968855098
A25408,A25408.headed.txt,-0.965598497,0.195076219
A25409,A25409.headed.txt,0.051446633,-1.020398181
A25410,A25410.headed.txt,-0.506742174,-0.23850584
A25413,A25413.headed.txt,1.140918334,-2.656164831
A25414,A25414.headed.txt,1.246511845,1.300410536
A25417,A25417.headed.txt,2.130346718,-2.178963639
A25418,A25418.headed.txt,-3.48723926,-1.606012707
A25421,A25421.headed.txt,0.931708828,0.84230634
A25423,A25423.headed.txt,0.685152039,1.744338498
A25426,A25426.headed.txt,2.108250505,-0.76385313
A25427,A25427.headed.txt,4.074520893,-2.543437313
A25428,A25428.headed.txt,0.668676272,1.855075802
A25429,A25429.headed.txt,3.22796955,-0.68368853
A25430,A25430.headed.txt,1.799612064,-0.278563102
A25431,A25431.headed.txt,-0.805578997,0.556348236
A25434,A25434.headed.txt,-1.34349607,0.919034025
A25435,A25435.headed.txt,2.111640701,0.608441467
A25436,A25436.headed.txt,-1.321369866,0.248389394
A25438,A25438.headed.txt,3.527387792,-0.412378561
A25439,A25439.headed.txt,3.356435626,1.361273851
A25440,A25440.headed.txt,1.020240345,-0.790788512
A25441,A25441.headed.txt,-0.0524579,1.037377325
A25442,A25442.headed.txt,0.409084207,1.846661463
A25443,A25443.headed.txt,-3.130943917,1.392137096
A25445,A25445.headed.txt,-0.473746881,-0.209421387
A25446,A25446.headed.txt,-2.16750573,-1.485389651
A25447,A25447.headed.txt,-0.251786921,0.505278621
A25448,A25448.headed.txt,1.040627522,0.229205979
A25449,A25449.headed.txt,0.330167465,1.5130872
A25450,A25450.headed.txt,1.844236789,1.043992187
A25451,A25451.headed.txt,4.618313562,0.796778406
A25452,A25452.headed.txt,0.244148847,0.810705096
A25455,A25455.headed.txt,0.821591689,1.737316004
A25456,A25456.headed.txt,0.953802388,1.115592246
A25457,A25457.headed.txt,-2.725984235,2.58966182
A25458,A25458.headed.txt,-1.854991243,1.795230894
A25459,A25459.headed.txt,0.640753335,0.292943604
A25460,A25460.headed.txt,2.43126411,0.123114375
A25462,A25462.headed.txt,-0.237460928,0.602629892
A25463,A25463.headed.txt,1.935346532,0.729707304
A25464,A25464.headed.txt,0.391036031,-0.879279331
A25465,A25465.headed.txt,-2.05513918,2.083097519
A25466,A25466.headed.txt,0.606824909,1.559729733
A25467,A25467.headed.txt,0.415038539,1.470011182
A25468,A25468.headed.txt,-1.227411483,1.407873075
A25469,A25469.headed.txt,-0.903341537,1.916312327
A25470,A25470.headed.txt,-0.029679762,0.844462508
A25473,A25473.headed.txt,0.110528637,2.147846637
A25476,A25476.headed.txt,-0.407332768,0.35175815
A25477,A25477.headed.txt,-2.58111897,-10.78241227
A25478,A25478.headed.txt,0.303092981,1.257924118
A25479,A25479.headed.txt,-0.906555068,-3.438602388
A25482,A25482.headed.txt,1.004008274,2.304165683
A25483,A25483.headed.txt,0.06724014,1.149009097
A25484,A25484.headed.txt,-0.073870525,0.928939376
A25486,A25486.headed.txt,-1.842151888,-0.680473679
A25489,A25489.headed.txt,2.537817729,0.050595601
A25490,A25490.headed.txt,-2.779126367,-1.573182156
A25491,A25491.headed.txt,-1.741253673,-1.258649971
A25492,A25492.headed.txt,0.550896768,1.948813646
A25493,A25493.headed.txt,0.04240787,1.877565142
A25494,A25494.headed.txt,1.452623543,1.064895198
A25495,A25495.headed.txt,1.536400868,-1.235352136
A25496,A25496.headed.txt,0.064607987,1.845658827
A25497,A25497.headed.txt,1.056665983,-0.308422091
A25498,A25498.headed.txt,0.922363562,-0.537137334
A25499,A25499.headed.txt,0.095201722,0.867128425
A25500,A25500.headed.txt,1.027735966,1.466160774
A25501,A25501.headed.txt,0.376348695,1.361836566
A25502,A25502.headed.txt,-2.484484117,2.009713208
A25503,A25503.headed.txt,-3.330028497,0.757095685
A25504,A25504.headed.txt,1.495595545,1.733322444
A25505,A25505.headed.txt,3.912120429,-1.442114556
A25506,A25506.headed.txt,-0.023995763,0.677716324
A25507,A25507.headed.txt,-1.383131146,-2.464844971
A25508,A25508.headed.txt,1.150147627,-2.542246137
A25509,A25509.headed.txt,3.758938329,0.971584346
A25510,A25510.headed.txt,1.603578775,1.701589357
A25511,A25511.headed.txt,1.113080892,2.808348764
A25513,A25513.headed.txt,0.744668368,0.93864797
A25514,A25514.headed.txt,-1.712261451,0.591845145
A25515,A25515.headed.txt,1.700389559,0.936450985
A25516,A25516.headed.txt,-1.32700974,1.719199031
A25517,A25517.headed.txt,-0.223031131,1.829504715
A25518,A25518.headed.txt,2.122514387,0.967801585
A25519,A25519.headed.txt,4.415198839,0.545324602
A25520,A25520.headed.txt,1.198496305,1.214425115
A25521,A25521.headed.txt,-1.248261917,-1.584594935
A25522,A25522.headed.txt,-0.65030509,2.601507769
A25523,A25523.headed.txt,-0.683379819,1.351373907
A25524,A25524.headed.txt,-0.185607489,0.072469693
A25525,A25525.headed.txt,-0.119390217,0.19406673
A25526,A25526.headed.txt,1.07449873,1.362669351
A25527,A25527.headed.txt,2.361709183,1.206757295
A25528,A25528.headed.txt,0.969664179,1.603455825
A25529,A25529.headed.txt,-3.728315346,-3.736078193
A25530,A25530.headed.txt,2.083433027,-0.311671529
A25531,A25531.headed.txt,-1.234933244,-0.674099244
A25533,A25533.headed.txt,1.3325076,-0.517540633
A25535,A25535.headed.txt,3.962057437,-3.601306307
A25536,A25536.headed.txt,1.450603135,2.179642988
A25537,A25537.headed.txt,-0.263945449,1.992133751
A25538,A25538.headed.txt,3.131555381,1.129954673
A25539,A25539.headed.txt,2.041084359,-0.16419499
A25540,A25540.headed.txt,4.294007791,-1.210292242
A25541,A25541.headed.txt,-1.653842218,-1.729191351
A25542,A25542.headed.txt,-2.449114369,-4.184411042
A25543,A25543.headed.txt,0.276464811,0.179639076
A25544,A25544.headed.txt,0.815428136,-0.257614762
A25545,A25545.headed.txt,3.900634968,-0.364245
A25546,A25546.headed.txt,0.905562936,-1.642470394
A25547,A25547.headed.txt,-2.213257201,2.821270825
A25549,A25549.headed.txt,-0.680641672,1.708359852
A25550,A25550.headed.txt,0.975619597,0.253311561
A25554,A25554.headed.txt,-1.00822233,0.227004967
A25555,A25555.headed.txt,-2.703084601,1.169997751
A25556,A25556.headed.txt,0.584854676,0.755711421
A25557,A25557.headed.txt,-1.479712395,2.279435713
A25559,A25559.headed.txt,1.10733177,1.348975112
A25560,A25560.headed.txt,0.404604399,2.074841586
A25561,A25561.headed.txt,-1.468116179,-0.853868718
A25562,A25562.headed.txt,-1.00494515,3.738730025
A25563,A25563.headed.txt,0.799190088,1.092565612
A25564,A25564.headed.txt,-2.948132193,1.598989075
A25565,A25565.headed.txt,0.669080632,1.254056721
A25566,A25566.headed.txt,0.080430921,3.918045908
A25567,A25567.headed.txt,-0.843595684,-1.601986914
A25568,A25568.headed.txt,0.477761696,-0.711270291
A25569,A25569.headed.txt,-2.043084834,0.876300867
A25570,A25570.headed.txt,0.438187356,-7.383014488
A25571,A25571.headed.txt,-1.163470412,-0.842767921
A25572,A25572.headed.txt,-0.173582402,0.9268391
A25573,A25573.headed.txt,2.742016789,0.758058474
A25574,A25574.headed.txt,0.098640615,1.250274385
A25575,A25575.headed.txt,0.35788465,2.125027029
A25576,A25576.headed.txt,0.421472858,1.614959205
A25579,A25579.headed.txt,-3.420433552,0.949574031
A25580,A25580.headed.txt,2.547637177,-0.07837331
A25581,A25581.headed.txt,3.246246441,-1.387806315
A25582,A25582.headed.txt,0.529013035,1.37633888
A25583,A25583.headed.txt,-0.975338292,1.86248751
A25584,A25584.headed.txt,2.045519368,2.527365423
A25585,A25585.headed.txt,-1.984528868,-0.263220258
A25586,A25586.headed.txt,2.378544512,1.7052868
A25589,A25589.headed.txt,2.628778514,0.743481252
A25590,A25590.headed.txt,-3.446231667,1.488590233
A25591,A25591.headed.txt,-0.847432749,1.472994114
A25592,A25592.headed.txt,1.120132472,1.39334392
A25593,A25593.headed.txt,-4.317520429,2.828824857
A25594,A25594.headed.txt,5.093521646,-7.228409608
A25596,A25596.headed.txt,-2.792962979,0.490364443
A25597,A25597.headed.txt,0.798257417,0.577710369
A25598,A25598.headed.txt,-1.254797364,1.146115948
A25599,A25599.headed.txt,-1.12884842,2.211240588
A25601,A25601.headed.txt,0.339217904,2.028974952
A25603,A25603.headed.txt,-1.998074054,1.514592042
A25604,A25604.headed.txt,-1.004614671,0.639656414
A25606,A25606.headed.txt,-1.983807625,1.23312394
A25607,A25607.headed.txt,-3.26682671,0.675175045
A25609,A25609.headed.txt,3.031313597,1.883489631
A25610,A25610.headed.txt,3.147352821,-2.284449299
A25611,A25611.headed.txt,-0.534643365,1.978667776
A25612,A25612.headed.txt,2.866604747,-1.298236287
A25613,A25613.headed.txt,-0.151747851,1.140000292
A25616,A25616.headed.txt,3.760680562,0.230802425
A25617,A25617.headed.txt,2.040697141,0.470618375
A25618,A25618.headed.txt,1.282576923,-0.035430115
A25619,A25619.headed.txt,3.218433665,-0.042768242
A25620,A25620.headed.txt,0.415535936,1.85882093
A25621,A25621.headed.txt,-3.592046411,2.007648305
A25622,A25622.headed.txt,-0.954842057,1.27143117
A25624,A25624.headed.txt,1.450527565,-1.563486509
A25625,A25625.headed.txt,0.561880707,-1.049809165
A25626,A25626.headed.txt,0.519418359,-0.780146608
A25628,A25628.headed.txt,3.812846601,-2.060998218
A25630,A25630.headed.txt,0.93225697,-0.406464815
A25631,A25631.headed.txt,-0.105146883,-0.295794392
A25633,A25633.headed.txt,0.329901351,-0.297701165
A25634,A25634.headed.txt,-0.283214679,-0.090422001
A25635,A25635.headed.txt,-2.058702539,1.550948897
A25636,A25636.headed.txt,1.490107028,0.7069631
A25637,A25637.headed.txt,1.787581638,0.659699251
A25638,A25638.headed.txt,3.103915791,-0.393897556
A25640,A25640.headed.txt,6.483304963,-0.696608584
A25641,A25641.headed.txt,1.690190256,-1.50947356
A25642,A25642.headed.txt,2.257609293,-0.416155502
A25647,A25647.headed.txt,5.76242925,-0.456603699
A25648,A25648.headed.txt,-0.342517658,0.319891758
A25652,A25652.headed.txt,-2.16167178,1.16383082
A25653,A25653.headed.txt,-2.36974895,-0.636386108
A25655,A25655.headed.txt,1.867674824,0.285178718
A25656,A25656.headed.txt,1.723110566,-0.595594757
A25659,A25659.headed.txt,1.963218283,0.212525111
A25661,A25661.headed.txt,2.118452452,2.004781519
A25662,A25662.headed.txt,1.939202835,1.147390167
A25664,A25664.headed.txt,-0.935997865,-6.937620842
A25666,A25666.headed.txt,0.399785247,-1.386683467
A25667,A25667.headed.txt,2.032331375,1.416811957
A25668,A25668.headed.txt,0.834681411,-1.106665143
A25669,A25669.headed.txt,1.916574969,1.385919402
A25670,A25670.headed.txt,3.014534282,-0.213108828
A25671,A25671.headed.txt,-5.567212504,-2.488229257
A25673,A25673.headed.txt,-3.615744534,1.053083215
A25674,A25674.headed.txt,1.887105199,0.34051283
A25678,A25678.headed.txt,3.547242039,-3.951558151
A25679,A25679.headed.txt,1.47712084,0.629725227
A25682,A25682.headed.txt,0.185655905,-0.150544497
A25683,A25683.headed.txt,-3.210068331,0.471174463
A25684,A25684.headed.txt,-1.757244689,-0.792311569
A25686,A25686.headed.txt,3.154191853,-0.18496899
A25691,A25691.headed.txt,1.808453373,0.213687278
A25692,A25692.headed.txt,-0.541441165,2.477961012
A25694,A25694.headed.txt,-1.583374315,1.435973917
A25697,A25697.headed.txt,4.00446175,-1.086800074
A25698,A25698.headed.txt,0.315246431,0.465160321
A25699,A25699.headed.txt,2.573973598,0.609495817
A25700,A25700.headed.txt,1.022923371,2.555868993
A25701,A25701.headed.txt,1.12595599,1.312246023
A25703,A25703.headed.txt,0.330574838,0.580814036
A25704,A25704.headed.txt,0.731488692,0.55848986
A25706,A25706.headed.txt,2.11199338,-0.758974169
A25708,A25708.headed.txt,0.877040091,-3.257089331
A25710,A25710.headed.txt,-0.619693708,2.643938176
A25712,A25712.headed.txt,-0.047783509,-0.039094107
