ngram,corpus frequency,document frequency,rank in corpus
according,45,25,481
you're,44,12,482
woes,44,15,482
wished,44,25,482
wants,44,26,482
venice,44,6,482
taught,44,25,482
smell,44,23,482
slow,44,21,482
sheep,44,19,482
seas,44,21,482
sail,44,20,482
sacred,44,23,482
room,44,27,482
quit,44,24,482
plead,44,17,482
peril,44,23,482
outward,44,22,482
offended,44,26,482
limbs,44,20,482
knife,44,21,482
kinsman,44,20,482
iuliet,44,2,482
hid,44,24,482
gifts,44,24,482
flood,44,25,482
disposition,44,18,482
dies,44,24,482
colours,44,16,482
bend,44,25,482
angel,44,22,482
andronicus,44,1,482
account,44,25,482
abused,44,23,482
weight,43,22,483
undertake,43,24,483
thieves,43,18,483
tedious,43,22,483
sirs,43,18,483
sides,43,23,483
search,43,17,483
reverence,43,25,483
rank,43,18,483
possessed,43,25,483
perforce,43,21,483
party,43,21,483
pair,43,26,483
norfolke,43,5,483
native,43,18,483
mortimer,43,4,483
mars,43,19,483
lieutenant,43,9,483
iron,43,21,483
howre,43,18,483
horns,43,12,483
henries,43,5,483
frown,43,21,483
friendship,43,24,483
flower,43,18,483
fate,43,20,483
fatal,43,16,483
farther,43,20,483
enjoy,43,24,483
dreams,43,16,483
dares,43,20,483
council,43,15,483
broom,43,3,483
beatrice,43,1,483
bearing,43,24,483
ambition,43,21,483
abuse,43,20,483
weigh,42,21,484
warm,42,21,484
twelve,42,22,484
treasure,42,23,484
tread,42,21,484
thunder,42,23,484
thinking,42,23,484
table,42,22,484
stomach,42,24,484
slander,42,19,484
salt,42,25,484
reverend,42,22,484
resolved,42,22,484
repair,42,26,484
policy,42,22,484
perhaps,42,23,484
parted,42,19,484
mistake,42,21,484
macbeth,42,1,484
image,42,21,484
goodnight,42,8,484
glass,42,26,484
frame,42,23,484
equal,42,22,484
drowned,42,20,484
drown,42,18,484
dew,42,22,484
debt,42,20,484
dearly,42,24,484
custom,42,20,484
cost,42,25,484
worlds,41,21,485
winter,41,25,485
whipped,41,17,485
waste,41,23,485
unknown,41,25,485
triumph,41,18,485
tribunes,41,3,485
sore,41,20,485
sees,41,24,485
seeing,41,24,485
revolt,41,24,485
revenged,41,17,485
render,41,19,485
regard,41,23,485
maintain,41,20,485
lust,41,17,485
knowing,41,25,485
hazard,41,19,485
flatter,41,17,485
fits,41,23,485
favours,41,22,485
doom,41,18,485
crave,41,23,485
camillo,41,1,485
burning,41,19,485
brows,41,22,485
bred,41,22,485
apt,41,18,485
add,41,25,485
william,40,8,486
weeds,40,22,486
violent,40,17,486
tomb,40,17,486
speaking,40,22,486
skill,40,22,486
shot,40,21,486
sends,40,23,486
season,40,23,486
root,40,18,486
ripe,40,26,486
reign,40,17,486
purposes,40,19,486
months,40,19,486
mischief,40,22,486
laws,40,17,486
impossible,40,21,486
hill,40,17,486
greet,40,23,486
glorious,40,18,486
george,40,11,486
followers,40,20,486
firm,40,23,486
displeasure,40,19,486
disgrace,40,22,486
desert,40,22,486
condemned,40,18,486
commit,40,22,486
bianca,40,2,486
belly,40,16,486
belike,40,21,486
wrought,39,22,487
witch,39,18,487
vantage,39,20,487
unhappy,39,21,487
tempest,39,18,487
tells,39,23,487
slew,39,17,487
shine,39,17,487
remains,39,20,487
puts,39,23,487
prepared,39,23,487
pistol,39,5,487
peers,39,12,487
month,39,15,487
maiden,39,19,487
lauinia,39,1,487
henceforth,39,25,487
heartily,39,18,487
hateful,39,22,487
hardly,39,24,487
fixed,39,23,487
finds,39,23,487
figure,39,25,487
faint,39,20,487
entertain,39,24,487
elder,39,24,487
eight,39,19,487
earnest,39,22,487
dishonour,39,20,487
died,39,22,487
darkness,39,19,487
commanded,39,20,487
citizens,39,17,487
chaste,39,21,487
bury,39,21,487
blunt,39,20,487
bind,39,19,487
big,39,23,487
armour,39,17,487
alike,39,18,487
aim,39,24,487
whoreson,38,13,488
weapons,38,18,488
utter,38,24,488
tybalt,38,1,488
tut,38,14,488
trumpets,38,20,488
sky,38,24,488
sisters,38,16,488
serves,38,24,488
sell,38,21,488
saved,38,21,488
rock,38,19,488
renowned,38,23,488
proved,38,22,488
proclaim,38,23,488
perform,38,22,488
pause,38,19,488
murdered,38,15,488
mountague,38,2,488
meeting,38,22,488
ignorance,38,19,488
honey,38,19,488
hangs,38,25,488
grieve,38,19,488
fish,38,17,488
fierce,38,19,488
fairest,38,22,488
defence,38,21,488
deaths,38,19,488
creatures,38,21,488
conceit,38,22,488
cares,38,22,488
brooke,38,18,488
bore,38,21,488
bird,38,22,488
below,38,20,488
began,38,21,488
acquainted,38,19,488
worn,37,22,489
wears,37,23,489
unnatural,37,17,489
trade,37,17,489
stranger,37,19,489
stays,37,21,489
sold,37,22,489
slender,37,9,489
slaves,37,21,489
sentence,37,19,489
runs,37,22,489
picture,37,17,489
percy,37,3,489
object,37,24,489
numbers,37,16,489
modest,37,18,489
misery,37,22,489
minister,37,20,489
marks,37,17,489
lucentio,37,2,489
leg,37,21,489
lean,37,21,489
language,37,17,489
instrument,37,17,489
heate,37,21,489
hanging,37,20,489
edge,37,22,489
east,37,21,489
dromio,37,1,489
dagger,37,21,489
countrymen,37,13,489
castle,37,14,489
bounty,37,20,489
bite,37,17,489
benefit,37,21,489
banishment,37,13,489
avoid,37,25,489
amazed,37,21,489
affections,37,22,489
accuse,37,16,489
willing,36,22,490
whip,36,19,490
warwick,36,5,490
twain,36,19,490
tremble,36,20,490
thereof,36,12,490
surely,36,20,490
substance,36,16,490
star,36,22,490
stain,36,22,490
special,36,20,490
sooth,36,22,490
solemn,36,22,490
smooth,36,19,490
slept,36,21,490
ruin,36,16,490
reward,36,17,490
pursue,36,18,490
prayer,36,15,490
plantagenet,36,6,490
places,36,23,490
lysander,36,1,490
lion,36,14,490
ladyship,36,16,490
hermia,36,1,490
hal,36,2,490
friendly,36,24,490
forced,36,24,490
fingers,36,18,490
difference,36,21,490
deserves,36,16,490
complexion,36,17,490
coat,36,15,490
changed,36,19,490
bent,36,25,490
barren,36,20,490
arise,36,16,490
angels,36,16,490
ambitious,36,13,490
all's,36,19,490
advised,36,20,490
yt,35,17,491
willingly,35,21,491
unworthy,35,21,491
toby,35,1,491
than,35,10,491
sweat,35,22,491
suspect,35,15,491
stronger,35,19,491
staff,35,18,491
sins,35,20,491
profit,35,18,491
piramus,35,2,491
pieces,35,23,491
peter,35,10,491
performed,35,22,491
otherwise,35,19,491
north,35,21,491
nobles,35,13,491
lyons,35,15,491
loath,35,25,491
kindly,35,21,491
katherine,35,5,491
iupiter,35,10,491
infinite,35,21,491
in's,35,17,491
humfrey,35,3,491
hercules,35,15,491
glove,35,13,491
giving,35,22,491
gaunt,35,6,491
followed,35,20,491
familiar,35,20,491
envious,35,16,491
entertainment,35,18,491
drive,35,19,491
direct,35,19,491
dignity,35,21,491
delay,35,21,491
companion,35,21,491
committed,35,16,491
caught,35,19,491
bravely,35,22,491
bleed,35,19,491
banish,35,12,491
apparel,35,17,491
amiss,35,21,491
window,34,15,492
wales,34,7,492
thick,34,17,492
temper,34,24,492
tame,34,21,492
suffered,34,23,492
snow,34,24,492
rotten,34,24,492
rosalind,34,1,492
rob,34,16,492
rebels,34,10,492
ran,34,17,492
queenes,34,9,492
pleasures,34,17,492
pleases,34,19,492
partly,34,19,492
nobly,34,17,492
necessity,34,23,492
miserable,34,18,492
league,34,14,492
lamb,34,19,492
kingdoms,34,17,492
kin,34,18,492
humours,34,16,492
guest,34,22,492
fairer,34,19,492
enforce,34,21,492
dozen,34,19,492
constable,34,8,492
chief,34,18,492
bride,34,11,492
books,34,16,492
blown,34,19,492
beasts,34,20,492
aye,34,20,492
attempt,34,20,492
ashamed,34,23,492
also,34,16,492
advice,34,19,492
abide,34,15,492
younger,33,17,493
written,33,17,493
wounded,33,19,493
whither,33,20,493
wed,33,15,493
tranio,33,1,493
they'll,33,18,493
tall,33,19,493
shoulders,33,19,493
services,33,13,493
senses,33,16,493
saucy,33,21,493
salisbury,33,6,493
richmond,33,3,493
retire,33,17,493
rash,33,21,493
pocket,33,20,493
petruchio,33,2,493
passage,33,18,493
odds,33,22,493
nobility,33,13,493
mouths,33,19,493
mountain,33,20,493
monsieur,33,11,493
minute,33,21,493
midnight,33,18,493
marvel,33,21,493
lip,33,15,493
length,33,20,493
knit,33,20,493
hie,33,16,493
hat,33,17,493
gon,33,17,493
francis,33,8,493
felt,33,19,493
falsehood,33,20,493
faithful,33,16,493
except,33,16,493
drew,33,19,493
discover,33,19,493
diomed,33,2,493
desdemona,33,1,493
convey,33,17,493
confound,33,16,493
circumstance,33,17,493
calm,33,17,493
birds,33,16,493
betray,33,19,493
beggars,33,20,493
babe,33,15,493
appetite,33,21,493
zeal,32,17,494
wrack,32,20,494
wondrous,32,16,494
woeful,32,15,494
withered,32,20,494
wishes,32,19,494
westmerland,32,4,494
weeps,32,20,494
urge,32,14,494
tricks,32,22,494
sounds,32,20,494
sink,32,20,494
silent,32,19,494
shook,32,20,494
she'll,32,17,494
senators,32,6,494
seemed,32,18,494
savage,32,21,494
satisfaction,32,19,494
ruled,32,23,494
public,32,18,494
prophecy,32,18,494
prisoners,32,13,494
praised,32,18,494
pleasant,32,18,494
plaid,32,18,494
passing,32,21,494
offered,32,22,494
observe,32,18,494
mount,32,18,494
la,32,14,494
hubert,32,1,494
higher,32,19,494
groans,32,20,494
fruit,32,19,494
fright,32,21,494
fox,32,19,494
express,32,17,494
expect,32,17,494
dwell,32,18,494
dish,32,20,494
cur,32,16,494
cupid,32,11,494
corn,32,15,494
coriolanus,32,2,494
continue,32,19,494
chase,32,22,494
cat,32,16,494
breach,32,17,494
bassanio,32,1,494
bar,32,16,494
acquaintance,32,18,494
accursed,32,14,494
yoke,31,19,495
wisely,31,18,495
wholesome,31,16,495
wedding,31,13,495
virgin,31,15,495
vessel,31,18,495
troubled,31,20,495
train,31,16,495
sway,31,21,495
suspicion,31,15,495
supply,31,15,495
subtle,31,19,495
strait,31,19,495
start,31,18,495
sought,31,21,495
sleeps,31,21,495
senate,31,6,495
secure,31,18,495
scene,31,17,495
privilege,31,16,495
prick,31,17,495
prey,31,21,495
possession,31,18,495
pomp,31,18,495
odd,31,18,495
neighbour,31,13,495
message,31,18,495
lift,31,17,495
lately,31,22,495
knights,31,11,495
kent,31,7,495
joyful,31,18,495
item,31,6,495
ireland,31,8,495
huge,31,17,495
horne,31,18,495
habit,31,16,495
garden,31,16,495
fairy,31,4,495
enterprise,31,15,495
discretion,31,18,495
discharge,31,20,495
cuckold,31,14,495
conference,31,19,495
compass,31,20,495
charged,31,17,495
boot,31,17,495
bell,31,17,495
bardolf,31,4,495
audience,31,14,495
altogether,31,22,495
wooed,30,17,496
wept,30,14,496
week,30,19,496
visage,30,19,496
unfold,30,17,496
towns,30,12,496
torture,30,15,496
torment,30,16,496
thrown,30,17,496
tempt,30,16,496
tel,30,16,496
taking,30,18,496
strive,30,16,496
strife,30,20,496
stick,30,18,496
standing,30,20,496
signs,30,13,496
sealed,30,20,496
rid,30,21,496
rebellion,30,12,496
provided,30,21,496
posthumus,30,1,496
plucked,30,18,496
pitiful,30,20,496
persuade,30,20,496
perish,30,19,496
pen,30,18,496
pate,30,16,496
palace,30,13,496
offices,30,18,496
officers,30,19,496
naples,30,6,496
mile,30,15,496
marked,30,18,496
lusty,30,17,496
loyal,30,19,496
line,30,17,496
likes,30,16,496
learning,30,17,496
laughter,30,18,496
laughed,30,19,496
laertes,30,2,496
jealousy,30,13,496
ie,30,2,496
hunt,30,16,496
hostess,30,11,496
horatio,30,1,496
helen,30,6,496
guilt,30,14,496
groan,30,16,496
graves,30,18,496
ghost,30,15,496
gently,30,22,496
freedom,30,17,496
forty,30,20,496
flow,30,19,496
fifty,30,14,496
famous,30,17,496
exchange,30,14,496
entered,30,18,496
ended,30,18,496
dumb,30,17,496
douglas,30,2,496
directly,30,15,496
device,30,17,496
desired,30,19,496
daily,30,19,496
cressid,30,1,496
cowards,30,15,496
cool,30,20,496
confusion,30,17,496
clothes,30,16,496
charm,30,16,496
beside,30,18,496
asked,30,19,496
appointed,30,16,496
and't,30,13,496
accept,30,14,496
absent,30,18,496
wolf,29,17,497
wold,29,19,497
withdraw,29,17,497
west,29,20,497
weather,29,18,497
urged,29,14,497
terror,29,15,497
suppose,29,16,497
stream,29,21,497
store,29,22,497
spur,29,18,497
smiling,29,19,497
slight,29,20,497
sings,29,17,497
sceptre,29,14,497
resolve,29,16,497
refuse,29,18,497
rail,29,18,497
pronounce,29,15,497
price,29,16,497
press,29,17,497
possess,29,20,497
physic,29,20,497
padua,29,4,497
notice,29,18,497
needful,29,19,497
moment,29,18,497
maluolio,29,1,497
liberal,29,18,497
lest,29,18,497
leads,29,16,497
lad,29,11,497
height,29,21,497
granted,29,16,497
forswear,29,17,497
fields,29,16,497
fed,29,22,497
eternal,29,19,497
error,29,18,497
earthly,29,18,497
disease,29,15,497
d,29,8,497
curses,29,16,497
crying,29,23,497
consul,29,2,497
conjure,29,19,497
commands,29,17,497
cock,29,18,497
chair,29,14,497
cell,29,6,497
c,29,13,497
burns,29,17,497
breeding,29,17,497
beware,29,20,497
bestowed,29,19,497
beauteous,29,17,497
absolute,29,14,497
youthful,28,16,498
worm,28,16,498
wing,28,20,498
whisper,28,20,498
wax,28,17,498
thirty,28,16,498
theme,28,18,498
supposed,28,18,498
spleen,28,18,498
slaughter,28,15,498
shines,28,16,498
scotland,28,7,498
resolution,28,22,498
remorse,28,20,498
rate,28,16,498
raised,28,15,498
provide,28,21,498
preparation,28,17,498
points,28,20,498
petty,28,17,498
peevish,28,20,498
parting,28,16,498
orleance,28,5,498
nice,28,20,498
newly,28,19,498
nephew,28,15,498
monument,28,13,498
mocked,28,15,498
market,28,13,498
lines,28,15,498
lets,28,20,498
l,28,14,498
kisses,28,17,498
key,28,18,498
joys,28,16,498
joined,28,15,498
italy,28,9,498
isle,28,9,498
island,28,7,498
imperial,28,12,498
horrible,28,16,498
hole,28,17,498
herald,28,15,498
heel,28,12,498
hears,28,18,498
harsh,28,20,498
hairs,28,18,498
grandam,28,9,498
exceeding,28,16,498
esteem,28,15,498
easily,28,24,498
drums,28,13,498
disdain,28,18,498
destruction,28,16,498
crack,28,19,498
conclude,28,17,498
commons,28,7,498
cleopatra,28,3,498
beshrew,28,19,498
beholding,28,20,498
beheld,28,16,498
befall,28,15,498
assurance,28,16,498
arthur,28,3,498
aboard,28,13,498
wot,27,16,499
wore,27,15,499
winters,27,16,499
winchester,27,4,499
wills,27,19,499
weapon,27,13,499
waters,27,17,499
villainous,27,12,499
venture,27,15,499
undo,27,21,499
trees,27,15,499
token,27,14,499
theirs,27,17,499
temple,27,14,499
task,27,18,499
suck,27,17,499
strain,27,15,499
stoop,27,17,499
sterne,27,15,499
stained,27,17,499
space,27,14,499
sour,27,17,499
siege,27,15,499
shown,27,19,499
shoot,27,14,499
shift,27,21,499
shapes,27,16,499
shadows,27,15,499
seldom,27,15,499
school,27,17,499
satisfy,27,20,499
rodorigo,27,2,499
remove,27,16,499
recover,27,17,499
oxford,27,5,499
owes,27,13,499
oracle,27,9,499
opposed,27,16,499
obedient,27,16,499
melt,27,16,499
looking,27,20,499
lights,27,18,499
lent,27,16,499
iulia,27,1,499
interest,27,15,499
innocence,27,15,499
humane,27,13,499
herein,27,15,499
hated,27,15,499
handkerchief,27,2,499
growing,27,16,499
grew,27,18,499
greek,27,5,499
gothes,27,2,499
giddy,27,16,499
filled,27,17,499
feeling,27,17,499
falling,27,18,499
example,27,16,499
eros,27,1,499
eldest,27,18,499
effects,27,16,499
courtier,27,10,499
corrupt,27,14,499
conquest,27,14,499
confirm,27,17,499
conclusion,27,20,499
conceive,27,20,499
ceremony,27,15,499
censure,27,13,499
cade,27,1,499
burst,27,16,499
breaks,27,18,499
bosoms,27,16,499
boast,27,18,499
bleeding,27,18,499
behaviour,27,15,499
arrest,27,11,499
aloud,27,16,499
ago,27,18,499
afternoon,27,15,499
aeneas,27,8,499
advance,27,16,499
yellow,26,13,500
wink,26,17,500
whereon,26,17,500
value,26,15,500
tyranny,26,11,500
trojan,26,5,500
toil,26,18,500
terrible,26,19,500
telling,26,19,500
suites,26,18,500
stubborn,26,18,500
strongly,26,18,500
stopped,26,19,500
spurn,26,16,500
share,26,18,500
senseless,26,17,500
safely,26,16,500
romans,26,5,500
roar,26,15,500
removed,26,14,500
redress,26,13,500
recompense,26,17,500
purchase,26,17,500
promises,26,14,500
profess,26,15,500
proclaimed,26,14,500
placed,26,17,500
pitch,26,18,500
phrase,26,13,500
patroclus,26,1,500
pace,26,18,500
orlando,26,1,500
nation,26,13,500
murderer,26,15,500
mild,26,12,500
merely,26,16,500
matters,26,16,500
mar,26,15,500
lower,26,15,500
locked,26,16,500
lewis,26,2,500
kissed,26,15,500
intelligence,26,17,500
instruments,26,16,500
ink,26,13,500
injury,26,14,500
houses,26,17,500
gall,26,14,500
fro,26,16,500
following,26,15,500
follow'd,26,15,500
feeble,26,12,500
fares,26,13,500
enforced,26,16,500
employed,26,17,500
edmund,26,5,500
draws,26,16,500
delicate,26,12,500
defy,26,16,500
deceive,26,17,500
contract,26,13,500
contents,26,17,500
cloak,26,15,500
choler,26,17,500
carried,26,17,500
busy,26,16,500
bush,26,12,500
burgundy,26,5,500
blew,26,20,500
betrayed,26,14,500
auffidius,26,1,500
allow,26,13,500
allegiance,26,15,500
agamemnon,26,3,500
yesterday,25,14,501
working,25,16,501
wooing,25,12,501
wipe,25,17,501
weakness,25,20,501
vous,25,1,501
virginity,25,7,501
veins,25,14,501
uses,25,14,501
turning,25,12,501
tribute,25,11,501
treacherous,25,18,501
touching,25,17,501
timons,25,1,501
throats,25,12,501
thersites,25,2,501
thane,25,1,501
talking,25,14,501
talked,25,16,501
swears,25,17,501
sue,25,15,501
sting,25,15,501
step,25,18,501
spread,25,15,501
spit,25,21,501
soil,25,16,501
slay,25,11,501
signify,25,17,501
seize,25,16,501
score,25,17,501
robert,25,5,501
roaring,25,14,501
rivers,25,8,501
rime,25,11,501
rights,25,16,501
remembered,25,18,501
rejoice,25,17,501
reach,25,17,501
proceeding,25,18,501
plays,25,19,501
pawn,25,14,501
palm,25,14,501
opposite,25,14,501
neighbours,25,15,501
mayor,25,10,501
lying,25,18,501
liking,25,15,501
likely,25,16,501
lesser,25,17,501
knot,25,19,501
kingly,25,17,501
kindred,25,16,501
journey,25,17,501
invention,25,15,501
instruct,25,14,501
instance,25,15,501
imagination,25,15,501
helena,25,3,501
government,25,15,501
gaze,25,17,501
foreign,25,16,501
fleet,25,14,501
fifth,25,9,501
fairies,25,7,501
extremity,25,18,501
exeter,25,5,501
doest,25,17,501
disposed,25,17,501
dine,25,13,501
determine,25,17,501
dame,25,13,501
dam,25,14,501
cyprus,25,4,501
crow,25,16,501
creep,25,15,501
cover,25,13,501
conditions,25,15,501
combat,25,10,501
coarse,25,11,501
cities,25,15,501
certainly,25,16,501
caska,25,1,501
camp,25,11,501
borrow,25,17,501
bidding,25,18,501
begun,25,15,501
begot,25,14,501
begged,25,14,501
beams,25,16,501
bardolph,25,3,501
baptista,25,2,501
aunt,25,10,501
aspect,25,18,501
arrived,25,15,501
apparent,25,15,501
apace,25,18,501
addition,25,14,501
youngest,24,14,502
wonderful,24,13,502
walked,24,16,502
ugly,24,17,502
troops,24,17,502
treachery,24,14,502
tooth,24,17,502
thereby,24,19,502
tamora,24,1,502
summers,24,15,502
strangely,24,12,502
stock,24,15,502
spy,24,16,502
sole,24,17,502
shade,24,16,502
setting,24,17,502
seeks,24,18,502
secrets,24,14,502
scurvy,24,10,502
repose,24,18,502
reply,24,20,502
quench,24,13,502
provost,24,1,502
proportion,24,16,502
prevent,24,13,502
praises,24,16,502
pisanio,24,1,502
perjured,24,12,502
pays,24,16,502
ocean,24,15,502
oak,24,12,502
moves,24,17,502
manhood,24,15,502
loyalty,24,16,502
lodging,24,11,502
lepidus,24,2,502
leonato,24,1,502
lament,24,13,502
jewels,24,16,502
instantly,24,16,502
increase,24,16,502
hugh,24,5,502
hey,24,8,502
hap,24,18,502
guide,24,16,502
grievous,24,14,502
greeting,24,17,502
greekes,24,6,502
govern,24,15,502
goose,24,11,502
goods,24,12,502
glouster,24,4,502
gar,24,1,502
forms,24,14,502
forfeit,24,9,502
expectation,24,14,502
exile,24,8,502
drinking,24,12,502
don,24,4,502
divide,24,15,502
deputy,24,9,502
dat,24,2,502
cozen,24,10,502
county,24,8,502
contented,24,15,502
charmian,24,1,502
bull,24,10,502
breathing,24,13,502
breathed,24,19,502
breaking,24,17,502
bohemia,24,1,502
betimes,24,16,502
berowne,24,1,502
beds,24,16,502
became,24,16,502
bay,24,17,502
band,24,14,502
apart,24,16,502
aged,24,17,502
accused,24,11,502
yielded,23,14,503
windsor,23,5,503
washed,23,16,503
walks,23,14,503
trifle,23,14,503
touches,23,15,503
titles,23,14,503
thurio,23,1,503
term,23,14,503
sweetly,23,18,503
sweetest,23,16,503
swain,23,9,503
sufferance,23,15,503
strumpet,23,12,503
steward,23,8,503
steed,23,14,503
spoil,23,13,503
sovereignty,23,17,503
south,23,15,503
soundly,23,14,503
society,23,14,503
shrewd,23,19,503
shoulder,23,16,503
ships,23,12,503
serpent,23,14,503
serious,23,16,503
sensible,23,17,503
scope,23,13,503
sadness,23,14,503
royalty,23,14,503
romes,23,3,503
rescue,23,14,503
requite,23,15,503
require,23,13,503
redeem,23,14,503
qualities,23,18,503
prosperous,23,17,503
prosper,23,12,503
pour,23,13,503
portia,23,2,503
players,23,7,503
plant,23,16,503
pit,23,10,503
pinch,23,11,503
pierce,23,18,503
perfection,23,16,503
pearl,23,15,503
othello,23,1,503
